recording_id	prompt_id	take	tier	kind	asaxi	translation_en	translation_scope	dictionary_pitch_by_word	predicted_utterance_pitch_by_word	morphology_by_word	predicted_boundary_tone	reference_authority	reference_reading	reference_agreement	annotation_status
asx_nat_065d8fb395cb_t01	asx_nat_065d8fb395cb	1	C	natural_reader	ă xő xăcèshá niŕa, ŕa jo ksá ůchů cè izovivi sỏjå; dzè onă ksùnýj niŕa ja mëja fùbiwa tákshù ŕimå exenýj zèxiŕa.	He longed to become Real, to know what it felt like; and yet the idea of growing shabby and losing his eyes and whiskers was rather sad.	terminal_aligned	ă [H] | xő [L] | xăcèshá [H.L.L] | niŕa [H.H] | ŕa [L] | jo [H] | ksá [H] | ůchů [H.L] | cè [H] | izovivi [L.L.H.L] | sỏjå [L.H] | dzè [L] | onă [L.L] | ksùnýj [H.H] | niŕa [H.H] | ja [L] | mëja [H.L] | fùbiwa [H.L.L] | tákshù [H.L] | ŕimå [L.H] | exenýj [H.L.L] | zèxiŕa [L.H.H]	ă [H] | xő [L] | xăcèshá [H.L.L] | niŕa [H.H] | ŕa [L] | jo [H] | ksá [H] | ůchů [H.L] | cè [H] | izovivi [L.L.H.L] | sỏjå [L.H] | dzè [L] | onă [L.L] | ksùnýj [H.H] | niŕa [H.H] | ja [L] | mëja [H.L] | fùbiwa [H.L.L] | tákshù [H.L] | ŕimå [L.H] | exenýj [H.L.L] | zèxiŕa [L.H.H]	ă [lexical] | xő [lexical] | xăcèshá [lexical] | niŕa [lexical] | ŕa [lexical] | jo [lexical] | ksá [lexical] | ůchů [lexical] | cè [lexical] | izovivi [lexical] | sỏjå [sỏ (function morpheme) + jå (lexical unit)] | dzè [lexical] | onă [lexical] | ksùnýj [ksù (root) + -nýj (cold adjective suffix)] | niŕa [lexical] | ja [lexical] | mëja [mëjo (root) + -a (plural)] | fùbiwa [fùbi (root) + -wa (plural)] | tákshù [lexical] | ŕimå [lexical] | exenýj [lexical] | zèxiŕa [zè- (prefix) + xi (root) + -ŕa (validity suffix)]	L%	none		no_reference	model_hypothesis
asx_nat_b43ee4a73d59_t01	asx_nat_b43ee4a73d59	1	C	natural_reader	wo — o-tètána nona ni wo xogăná chě — jo niŕa ken tte xő zèjå dăxă.	He wished that he could become it without these uncomfortable things happening to him.	terminal_aligned	wo [L] | o [H] | tètána [H.L.L] | nona [H.L] | ni [L] | wo [L] | xogăná [L.H.H] | chě [L] | jo [H] | niŕa [H.H] | ken [L] | tte [L.L] | xő [L] | zèjå [L.H] | dăxă [L.L]	wo [H] | o [L] | tètána [H.L.L] | nona [H.L] | ni [L] | wo [L] | xogăná [L.H.H] | chě [L] | jo [H] | niŕa [H.H] | ken [L] | tte [L.L] | xő [L] | zèjå [L.H] | dăxă [L.L]	wo [lexical] | o [lexical] | tètána [tètá (root) + -n- (infix) + -a (plural suffix)] | nona [nono (root) + -a (plural)] | ni [lexical] | wo [lexical] | xogăná [xogă (root) + ná (dominant suffix)] | chě [lexical] | jo [lexical] | niŕa [lexical] | ken [lexical] | tte [lexical] | xő [lexical] | zèjå [zè- (prefix) + jå (root)] | dăxă [lexical]	L%	none		no_reference	model_hypothesis
asx_nat_ea56484136e2_t01	asx_nat_ea56484136e2	1	C	natural_reader	ponă dhè nana zèvonů shá zèxiŕa, ko hjávakam zèxùja.	There was a person called Nana who ruled the nursery.	terminal_aligned	ponă [L.L] | dhè [L] | nana [H.L] | zèvonů [H.L.L] | shá [H] | zèxiŕa [L.H.H] | ko [L] | hjávakam [H.L.L] | zèxùja [L.H.L]	ponă [H.L] | dhè [L] | nana [H.L] | zèvonů [H.L.L] | shá [H] | zèxiŕa [L.H.H] | ko [L] | hjávakam [H.L.L] | zèxùja [L.H.L]	ponă [lexical] | dhè [lexical] | nana [lexical] | zèvonů [lexical] | shá [lexical] | zèxiŕa [zè- (prefix) + xi (root) + -ŕa (validity suffix)] | ko [lexical] | hjávakam [lexical] | zèxùja [zè- (prefix) + xùja (root)]	L%	none		no_reference	model_hypothesis
asx_nat_e5b290b4dcb2_t01	asx_nat_e5b290b4dcb2	1	C	natural_reader	izånixå ko onă gă-igùŕana zèxijsha, ŕa izånixå — fůsèwo — ko dăfwù ůwů zègănů ŕa hja nini nomáka zèpùxa.	Sometimes she took no notice of the playthings lying about, and sometimes, for no reason whatever, she went swooping about like a great wind and hustled them away in cupboards.	terminal_aligned	izånixå [L.L.L.L] | ko [L] | onă [L.L] | gă [H] | igùŕana [H.L.L.L] | zèxijsha [L.H.L] | ŕa [L] | izånixå [L.L.L.L] | fůsèwo [H.L.L] | ko [L] | dăfwù [H.L] | ůwů [H.L] | zègănů [L.H.H] | ŕa [L] | hja [L] | nini [L.L] | nomáka [H.L.L] | zèpùxa [L.H.L]	izånixå [H.L.L.L] | ko [L] | onă [L.L] | gă [H] | igùŕana [H.L.L.L] | zèxijsha [L.H.L] | ŕa [L] | izånixå [L.L.L.L] | fůsèwo [H.L.L] | ko [L] | dăfwù [H.L] | ůwů [H.L] | zègănů [L.H.H] | ŕa [L] | hja [L] | nini [L.L] | nomáka [H.L.L] | zèpùxa [L.H.L]	izånixå [lexical] | ko [lexical] | onă [lexical] | gă [lexical] | igùŕana [igùŕa (lexical unit) + no (function morpheme) + -a (plural suffix)] | zèxijsha [zè- (prefix) + -x- (infix) + ijsha (lexical unit)] | ŕa [lexical] | izånixå [lexical] | fůsèwo [fů (lexical unit) + sèwo (function morpheme)] | ko [lexical] | dăfwù [dă (compound modifier) + fwù (compound head)] | ůwů [lexical] | zègănů [zè- (prefix) + gă (root) + -n- (infix) + -ů (verbalizer)] | ŕa [lexical] | hja [lexical] | nini [ni- (prefix) + ni (function morpheme)] | nomáka [lexical] | zèpùxa [zè- (prefix) + pùxa (root)]	L%	none		no_reference	model_hypothesis
asx_nat_76eaaa66e372_t01	asx_nat_76eaaa66e372	1	C	natural_reader	„anő binů” tte ko o zèzèvonů, ŕa igùŕana săsă ni jo zèkůxo — garo igùŕana nadăgo.	She called this "tidying up," and the playthings all hated it, especially the tin ones.	terminal_aligned	anő [L.L] | binů [H.H] | tte [L.L] | ko [L] | o [H] | zèzèvonů [L.H.L.L] | ŕa [L] | igùŕana [H.L.L.L] | săsă [L.L] | ni [L] | jo [H] | zèkůxo [L.H.L] | garo [L.H] | igùŕana [H.L.L.L] | nadăgo [L.L.L]	anő [H.L] | binů [H.H] | tte [L.L] | ko [L] | o [H] | zèzèvonů [L.H.L.L] | ŕa [L] | igùŕana [H.L.L.L] | săsă [L.L] | ni [L] | jo [H] | zèkůxo [L.H.L] | garo [L.H] | igùŕana [H.L.L.L] | nadăgo [L.L.L]	anő [lexical] | binů [lexical] | tte [lexical] | ko [lexical] | o [lexical] | zèzèvonů [zè- (prefix) + zèvo (root) + -n- (infix) + -ů (verbalizer)] | ŕa [lexical] | igùŕana [igùŕa (lexical unit) + no (function morpheme) + -a (plural suffix)] | săsă [lexical] | ni [lexical] | jo [lexical] | zèkůxo [zè- (prefix) + kůxo (root)] | garo [ga- (compound prefix) + ro (root)] | igùŕana [igùŕa (lexical unit) + no (function morpheme) + -a (plural suffix)] | nadăgo [na- (prefix) + dăgo (function morpheme)]	L%	none		no_reference	model_hypothesis
asx_nat_46743d549fe6_t01	asx_nat_46743d549fe6	1	C	natural_reader	pỏpỏ dăgo zèxitákaná, sèwo dhè xő gă-ni txo chěxa, xő pỏnă zèdopù.	The Rabbit didn't mind it so much, for wherever he was thrown he came down soft.	terminal_aligned	pỏpỏ [H.L] | dăgo [L.L] | zèxitákaná [L.H.L.L.H] | sèwo [L.L] | dhè [L] | xő [L] | gă [H] | ni [L] | txo [H] | chěxa [L.L] | xő [L] | pỏnă [H.H] | zèdopù [L.H.L]	pỏpỏ [H.L] | dăgo [L.L] | zèxitákaná [L.H.L.L.H] | sèwo [L.L] | dhè [L] | xő [L] | gă [H] | ni [L] | txo [H] | chěxa [L.L] | xő [L] | pỏnă [H.H] | zèdopù [L.H.L]	pỏpỏ [lexical] | dăgo [lexical] | zèxitákaná [zè- (prefix) + -x- (infix) + itáka (lexical unit) + ná (dominant suffix)] | sèwo [lexical] | dhè [lexical] | xő [lexical] | gă [lexical] | ni [lexical] | txo [lexical] | chěxa [lexical] | xő [lexical] | pỏnă [pỏ (root) + -nă (warm adjective suffix)] | zèdopù [zè- (prefix) + dopù (root)]	L%	none		no_reference	model_hypothesis
asx_nat_c7672edb8641_t01	asx_nat_c7672edb8641	1	C	natural_reader	gănå xipùŕo, onă bỏhjá ni ỏbỏŕo xo nivå, xő onă zá xő onå nùnù gacùgo haoshá ijpù ken.ná zèbů.	One evening, when the Boy was going to bed, he couldn't find the china dog that always slept with him.	terminal_aligned	gănå [L.L] | xipùŕo [H.L.L] | onă [L.L] | bỏhjá [H.L] | ni [L] | ỏbỏŕo [H.L.L] | xo [H] | nivå [L.L] | xő [L] | onă [L.L] | zá [L] | xő [L] | onå [L.L] | nùnù [H.L] | gacùgo [L.H.L] | haoshá [H.L.L] | ijpù [H.L] | ken.ná [L.L] | zèbů [H.H]	gănå [H.L] | xipùŕo [H.L.L] | onă [L.L] | bỏhjá [H.L] | ni [L] | ỏbỏŕo [H.L.L] | xo [H] | nivå [L.L] | xő [L] | onă [L.L] | zá [L] | xő [L] | onå [L.L] | nùnù [H.L] | gacùgo [L.H.L] | haoshá [H.L.L] | ijpù [H.L] | ken.ná [L.L] | zèbů [H.H]	gănå [lexical] | xipùŕo [lexical] | onă [lexical] | bỏhjá [lexical] | ni [lexical] | ỏbỏŕo [lexical] | xo [lexical] | nivå [lexical] | xő [lexical] | onă [lexical] | zá [lexical] | xő [lexical] | onå [lexical] | nùnù [lexical] | gacùgo [ga- (compound prefix) + cùgo (root)] | haoshá [lexical] | ijpù [lexical] | ken.ná [lexical] | zèbů [zè (root) + -b- (verbal bridge) + -ů (verbalizer)]	L%	none		no_reference	model_hypothesis
asx_nat_3146a4564403_t01	asx_nat_3146a4564403	1	C	natural_reader	nana ŕănabină zèbů, ŕa va sè nùnù å gacùgo haosháma ăxo nadănă xè zèxiŕa, sèni ko obi să zèmëjonů, ŕa sè igùŕana nomáka kem em.mo bů ijo vå, ko săbam zègùmë.	Nana was in a hurry, and it was too much trouble to hunt for china dogs at bedtime, so she simply looked about her, and seeing that the toy cupboard door stood open, she made a swoop.	terminal_aligned	nana [H.L] | ŕănabină [L.L.H.L] | zèbů [H.H] | ŕa [L] | va [L] | sè [L] | nùnù [H.L] | å [H] | gacùgo [L.H.L] | haosháma [H.L.L.L] | ăxo [H.L] | nadănă [L.H.H] | xè [H] | zèxiŕa [L.H.H] | sèni [L.L] | ko [L] | obi [L.H] | să [H] | zèmëjonů [L.H.L.L] | ŕa [L] | sè [L] | igùŕana [H.L.L.L] | nomáka [H.L.L] | kem [H] | em.mo [H.L] | bů [L] | ijo [H.L] | vå [L] | ko [L] | săbam [H.H] | zègùmë [L.H.L]	nana [H.L] | ŕănabină [L.L.H.L] | zèbů [H.H] | ŕa [L] | va [L] | sè [L] | nùnù [H.L] | å [H] | gacùgo [L.H.L] | haosháma [H.L.L.L] | ăxo [H.L] | nadănă [L.H.H] | xè [H] | zèxiŕa [L.H.H] | sèni [L.L] | ko [L] | obi [L.H] | să [H] | zèmëjonů [L.H.L.L] | ŕa [L] | sè [L] | igùŕana [H.L.L.L] | nomáka [H.L.L] | kem [H] | em.mo [H.L] | bů [L] | ijo [H.L] | vå [L] | ko [L] | săbam [H.H] | zègùmë [L.H.L]	nana [lexical] | ŕănabină [lexical] | zèbů [zè (root) + -b- (verbal bridge) + -ů (verbalizer)] | ŕa [lexical] | va [va- (prefix)] | sè [lexical] | nùnù [lexical] | å [lexical] | gacùgo [ga- (compound prefix) + cùgo (root)] | haosháma [hao (compound modifier) + sháma (compound head: shá (root) + -ma (plural))] | ăxo [lexical] | nadănă [na- (prefix) + dă (root) + -nă (warm adjective suffix)] | xè [lexical] | zèxiŕa [zè- (prefix) + xi (root) + -ŕa (validity suffix)] | sèni [lexical] | ko [lexical] | obi [lexical] | să [lexical] | zèmëjonů [zè- (prefix) + mëjo (root) + -n- (infix) + -ů (verbalizer)] | ŕa [lexical] | sè [lexical] | igùŕana [igùŕa (lexical unit) + no (function morpheme) + -a (plural suffix)] | nomáka [lexical] | kem [lexical] | em.mo [lexical] | bů [-b- (verbal bridge) + -ů (verbalizer)] | ijo [lexical] | vå [lexical] | ko [lexical] | săbam [să (root) + -bam (suffix)] | zègùmë [zè- (prefix) + gùmë (root)]	L%	none		no_reference	model_hypothesis
asx_nat_ffce04a28c9b_t01	asx_nat_ffce04a28c9b	1	C	natural_reader	„o,” tte ko zëjù, „sè no txănýj pỏpỏhjá tapùhè!”	"Here," she said, "take your old Bunny!"	terminal_aligned	o [H] | tte [L.L] | ko [L] | zëjù [H.L] | sè [L] | no [L] | txănýj [H.H] | pỏpỏhjá [H.L.L] | tapùhè [H.L.L]	o [H] | tte [L.L] | ko [L] | zëjù [H.L] | sè [L] | no [L] | txănýj [H.H] | pỏpỏhjá [H.L.L] | tapùhè [H.L.L]	o [lexical] | tte [lexical] | ko [lexical] | zëjù [zè- (prefix) + ijù (lexical unit)] | sè [lexical] | no [lexical] | txănýj [txă (root) + -nýj (cold adjective suffix)] | pỏpỏhjá [lexical] | tapùhè [tapù (root) + -hè (suffix)]	LH%	none		no_reference	model_hypothesis
asx_nat_7c7c1b3503c7_t01	asx_nat_7c7c1b3503c7	1	C	natural_reader	„zá no nùnù då xő gavină paxiŕa!”	"He'll do to sleep with you!"	terminal_aligned	zá [L] | no [L] | nùnù [H.L] | då [L] | xő [L] | gavină [H.L.L] | paxiŕa [L.H.H]	zá [L] | no [L] | nùnù [H.L] | då [L] | xő [L] | gavină [H.L.L] | paxiŕa [L.H.H]	zá [lexical] | no [lexical] | nùnù [lexical] | då [lexical] | xő [lexical] | gavină [lexical] | paxiŕa [pa- (prefix) + xi (root) + -ŕa (validity suffix)]	LH%	none		no_reference	model_hypothesis
asx_nat_a1fbf9b53ca2_t01	asx_nat_a1fbf9b53ca2	1	C	natural_reader	ŕa ko pỏpỏ bă să mimi zèpăkŕaga, ŕa xő ni sè onă bỏhjá tëbiwa zètopù.	And she dragged the Rabbit out by one ear, and put him into the Boy's arms.	terminal_aligned	ŕa [L] | ko [L] | pỏpỏ [H.L] | bă [L] | să [H] | mimi [H.L] | zèpăkŕaga [L.L.H.L] | ŕa [L] | xő [L] | ni [L] | sè [L] | onă [L.L] | bỏhjá [H.L] | tëbiwa [H.L.L] | zètopù [L.H.L]	ŕa [H] | ko [L] | pỏpỏ [H.L] | bă [L] | să [H] | mimi [H.L] | zèpăkŕaga [L.L.H.L] | ŕa [L] | xő [L] | ni [L] | sè [L] | onă [L.L] | bỏhjá [H.L] | tëbiwa [H.L.L] | zètopù [L.H.L]	ŕa [lexical] | ko [lexical] | pỏpỏ [lexical] | bă [lexical] | să [lexical] | mimi [lexical] | zèpăkŕaga [zè- (prefix) + pă- (prefix) + kŕaga (root)] | ŕa [lexical] | xő [lexical] | ni [lexical] | sè [lexical] | onă [lexical] | bỏhjá [lexical] | tëbiwa [tëbi (root) + -wa (plural)] | zètopù [zè- (prefix) + topù (root)]	L%	none		no_reference	model_hypothesis
asx_nat_beda4cb47561_t01	asx_nat_beda4cb47561	1	C	natural_reader	nomao ja dăgo maa hùnă, onă gaksamipỏpỏ va sè onă bỏhjá ỏbỏŕo zènùnù.	That night, and for many nights after, the Velveteen Rabbit slept in the Boy's bed.	terminal_aligned	nomao [L.H.L] | ja [L] | dăgo [L.L] | maa [H.L] | hùnă [L.L] | onă [L.L] | gaksamipỏpỏ [H.L.L.L.L] | va [L] | sè [L] | onă [L.L] | bỏhjá [H.L] | ỏbỏŕo [H.L.L] | zènùnù [L.H.L]	nomao [H.L.L] | ja [L] | dăgo [L.L] | maa [H.L] | hùnă [L.L] | onă [L.L] | gaksamipỏpỏ [H.L.L.L.L] | va [L] | sè [L] | onă [L.L] | bỏhjá [H.L] | ỏbỏŕo [H.L.L] | zènùnù [L.H.L]	nomao [no- (prefix) + mao (root)] | ja [lexical] | dăgo [lexical] | maa [mao (root) + -a (plural)] | hùnă [hù- (prefix) + -nă (warm adjective suffix)] | onă [lexical] | gaksamipỏpỏ [ga- (compound prefix) + aksami (compound modifier) + pỏpỏ (compound head)] | va [va- (prefix)] | sè [lexical] | onă [lexical] | bỏhjá [lexical] | ỏbỏŕo [lexical] | zènùnù [zè- (prefix) + nùnù (root)]	L%	none		no_reference	model_hypothesis
asx_nat_fe8553d6807d_t01	asx_nat_fe8553d6807d	1	C	natural_reader	vanihèko ă xő tètá sỏůchů, sèwo onă bỏhjá xő izovivi zèmùxa, ŕa izånixå xő na xő zèpxỏnů, ŕa izånixå xő xő pù ỏbỏ xăkobi zèpùxa sèni, pỏpỏ fwùxa ken.ná mebů.	At first he found it rather uncomfortable, for the Boy hugged him very tight, and sometimes he rolled over on him, and sometimes he pushed him so far under the pillow that the Rabbit could scarcely breathe.	terminal_aligned	vanihèko [L.H.H.L] | ă [H] | xő [L] | tètá [H.L] | sỏůchů [L.L.L] | sèwo [L.L] | onă [L.L] | bỏhjá [H.L] | xő [L] | izovivi [L.L.H.L] | zèmùxa [L.H.L] | ŕa [L] | izånixå [L.L.L.L] | xő [L] | na [L] | xő [L] | zèpxỏnů [L.H.H] | ŕa [L] | izånixå [L.L.L.L] | xő [L] | xő [L] | pù [L] | ỏbỏ [H.L] | xăkobi [H.L.H] | zèpùxa [L.H.L] | sèni [L.L] | pỏpỏ [H.L] | fwùxa [H.L] | ken.ná [L.L] | mebů [L.L]	vanihèko [H.L.H.L] | ă [H] | xő [L] | tètá [H.L] | sỏůchů [L.L.L] | sèwo [L.L] | onă [L.L] | bỏhjá [H.L] | xő [L] | izovivi [L.L.H.L] | zèmùxa [L.H.L] | ŕa [L] | izånixå [L.L.L.L] | xő [L] | na [L] | xő [L] | zèpxỏnů [L.H.H] | ŕa [L] | izånixå [L.L.L.L] | xő [L] | xő [L] | pù [L] | ỏbỏ [H.L] | xăkobi [H.L.H] | zèpùxa [L.H.L] | sèni [L.L] | pỏpỏ [H.L] | fwùxa [H.L] | ken.ná [L.L] | mebů [L.L]	vanihèko [va- (prefix) + nihèko (root)] | ă [lexical] | xő [lexical] | tètá [lexical] | sỏůchů [sỏ (function morpheme) + -ů (verbalizer) + -ch- (infix) + -ů (verbalizer)] | sèwo [lexical] | onă [lexical] | bỏhjá [lexical] | xő [lexical] | izovivi [lexical] | zèmùxa [zè- (prefix) + mùxa (root)] | ŕa [lexical] | izånixå [lexical] | xő [lexical] | na [lexical] | xő [lexical] | zèpxỏnů [zè- (prefix) + pxỏ (root) + -n- (infix) + -ů (verbalizer)] | ŕa [lexical] | izånixå [lexical] | xő [lexical] | xő [lexical] | pù [pù- (prefix)] | ỏbỏ [lexical] | xăkobi [xă- (prefix) + kobi (root)] | zèpùxa [zè- (prefix) + pùxa (root)] | sèni [lexical] | pỏpỏ [lexical] | fwùxa [lexical] | ken.ná [lexical] | mebů [me- (prefix) + -b- (verbal bridge) + -ů (verbalizer)]	L%	none		no_reference	model_hypothesis
asx_nat_856629bb520d_t01	asx_nat_856629bb520d	1	C	natural_reader	ŕa ă xő nonýj va hjávakam gamaoŕă dăna åa ja zá kamnawopao jýna sỏjå — vå kamm săsă hjinýj zèbů.	And he missed, too, those long moonlight hours in the nursery, when all the house was silent, and his talks with the Skin Horse.	exact	ŕa [L] | ă [H] | xő [L] | nonýj [H.L] | va [L] | hjávakam [H.L.L] | gamaoŕă [L.H.L.L] | dăna [H.L] | åa [H.H] | ja [L] | zá [L] | kamnawopao [L.L.H.L.L] | jýna [H.H] | sỏjå [L.H] | vå [L] | kamm [H.L] | săsă [L.L] | hjinýj [H.H] | zèbů [H.H]	ŕa [H] | ă [L] | xő [L] | nonýj [H.L] | va [L] | hjávakam [H.L.L] | gamaoŕă [L.H.L.L] | dăna [H.L] | åa [H.H] | ja [L] | zá [L] | kamnawopao [L.L.H.L.L] | jýna [H.H] | sỏjå [L.H] | vå [L] | kamm [H.L] | săsă [L.L] | hjinýj [H.H] | zèbů [H.H]	ŕa [lexical] | ă [lexical] | xő [lexical] | nonýj [lexical] | va [va- (prefix)] | hjávakam [lexical] | gamaoŕă [ga- (compound prefix) + mao (compound modifier) + ŕă (compound head)] | dăna [dă (lexical unit) + na (function morpheme)] | åa [å (root) + -a (plural)] | ja [lexical] | zá [lexical] | kamnawopao [kamnawo (compound modifier) + pao (compound head)] | jýna [jýn (root) + -a (plural)] | sỏjå [sỏ (function morpheme) + jå (lexical unit)] | vå [lexical] | kamm [lexical] | săsă [lexical] | hjinýj [lexical] | zèbů [zè (root) + -b- (verbal bridge) + -ů (verbalizer)]	L%	none		no_reference	model_hypothesis
asx_nat_c708b392f84a_t01	asx_nat_c708b392f84a	1	C	natural_reader	dzè ńopa ă xő ni jo nisùkixů, sèwo onă bỏhjá zá xő izozèjýnů, ŕa då xő pù săpỏno gavina cùŕa zèkamŕů — onýj „ksá onă xăcèna pỏpa vanů cùŕa” tte xő zëjù cùŕa.	But very soon he grew to like it, for the Boy used to talk to him, and made nice tunnels for him under the bedclothes that he said were like the burrows the real rabbits lived in.	exact	dzè [L] | ńopa [L.H] | ă [H] | xő [L] | ni [L] | jo [H] | nisùkixů [L.H.L.L] | sèwo [L.L] | onă [L.L] | bỏhjá [H.L] | zá [L] | xő [L] | izozèjýnů [L.L.L.H.L] | ŕa [L] | då [L] | xő [L] | pù [L] | săpỏno [H.L.L] | gavina [H.L.L] | cùŕa [H.L] | zèkamŕů [H.H.H] | onýj [L.L] | ksá [H] | onă [L.L] | xăcèna [H.H.L] | pỏpa [H.L] | vanů [H.L] | cùŕa [H.L] | tte [L.L] | xő [L] | zëjù [H.L] | cùŕa [H.L]	dzè [H] | ńopa [L.H] | ă [H] | xő [L] | ni [L] | jo [H] | nisùkixů [L.H.L.L] | sèwo [L.L] | onă [L.L] | bỏhjá [H.L] | zá [L] | xő [L] | izozèjýnů [L.L.L.H.L] | ŕa [L] | då [L] | xő [L] | pù [L] | săpỏno [H.L.L] | gavina [H.L.L] | cùŕa [H.L] | zèkamŕů [H.H.H] | onýj [L.L] | ksá [H] | onă [L.L] | xăcèna [H.H.L] | pỏpa [H.L] | vanů [H.L] | cùŕa [H.L] | tte [L.L] | xő [L] | zëjù [H.L] | cùŕa [H.L]	dzè [lexical] | ńopa [lexical] | ă [lexical] | xő [lexical] | ni [lexical] | jo [lexical] | nisùkixů [ni- (prefix) + sùki (root) + -x- (infix) + -ů (verbalizer)] | sèwo [lexical] | onă [lexical] | bỏhjá [lexical] | zá [lexical] | xő [lexical] | izozèjýnů [izo (function morpheme) + zè- (prefix) + jýn (lexical unit) + -ů (verbalizer)] | ŕa [lexical] | då [lexical] | xő [lexical] | pù [pù- (prefix)] | săpỏno [lexical] | gavina [gavi (lexical unit) + na (function morpheme)] | cùŕa [cùŕo (root) + -a (plural)] | zèkamŕů [zè (root) + -kam (suffix) + -ŕ- (infix) + -ů (verbalizer)] | onýj [lexical] | ksá [lexical] | onă [lexical] | xăcèna [xăcè (lexical unit) + na (function morpheme)] | pỏpa [pỏpỏ (root) + -a (plural)] | vanů [lexical] | cùŕa [cùŕo (root) + -a (plural)] | tte [lexical] | xő [lexical] | zëjù [zè- (prefix) + ijù (lexical unit)] | cùŕa [cùŕo (root) + -a (plural)]	L%	none		no_reference	model_hypothesis
asx_nat_9c8636d91a2a_t01	asx_nat_9c8636d91a2a	1	C	natural_reader	ŕa gja tamni, zá sùsù, jovina igùŕa zèma — vå nana ni sè ko chỏno hùzèxoxo ŕa maopjo na sè ŕămáka nonawo pjonů zèbăhè.	And they had splendid games together, in whispers, when Nana had gone away to her supper and left the nightlight burning on the mantelpiece.	exact	ŕa [L] | gja [L] | tamni [H.H] | zá [L] | sùsù [H.L] | jovina [H.L.L] | igùŕa [H.L.L] | zèma [L.H] | vå [L] | nana [H.L] | ni [L] | sè [L] | ko [L] | chỏno [H.H] | hùzèxoxo [L.L.H.L] | ŕa [L] | maopjo [H.L.L] | na [L] | sè [L] | ŕămáka [H.L.L] | nonawo [H.L.L] | pjonů [H.H] | zèbăhè [L.L.L]	ŕa [H] | gja [L] | tamni [H.H] | zá [L] | sùsù [H.L] | jovina [H.L.L] | igùŕa [H.L.L] | zèma [L.H] | vå [L] | nana [H.L] | ni [L] | sè [L] | ko [L] | chỏno [H.H] | hùzèxoxo [L.L.H.L] | ŕa [L] | maopjo [H.L.L] | na [L] | sè [L] | ŕămáka [H.L.L] | nonawo [H.L.L] | pjonů [H.H] | zèbăhè [L.L.L]	ŕa [lexical] | gja [lexical] | tamni [lexical] | zá [lexical] | sùsù [lexical] | jovina [jovi (lexical unit) + na (function morpheme)] | igùŕa [lexical] | zèma [zè- (prefix) + ma (root)] | vå [lexical] | nana [lexical] | ni [lexical] | sè [lexical] | ko [lexical] | chỏno [lexical] | hùzèxoxo [hù- (prefix) + zè- (prefix) + xoxo (root)] | ŕa [lexical] | maopjo [lexical] | na [lexical] | sè [lexical] | ŕămáka [lexical] | nonawo [lexical] | pjonů [lexical] | zèbăhè [zè- (prefix) + bă (function morpheme) + -hè (suffix)]	L%	none		no_reference	model_hypothesis
